"","X","GLOBAL.UNIQUE.IDENTIFIER","LAST.EDITED.DATE","TAXONOMIC.ORDER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","SUBSPECIES.COMMON.NAME","SUBSPECIES.SCIENTIFIC.NAME","OBSERVATION.COUNT","BREEDING.BIRD.ATLAS.CODE","BREEDING.BIRD.ATLAS.CATEGORY","AGE.SEX","COUNTRY","COUNTRY.CODE","STATE","STATE.CODE","COUNTY","COUNTY.CODE","IBA.CODE","BCR.CODE","USFWS.CODE","ATLAS.BLOCK","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","OBSERVATION.DATE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","PROTOCOL.CODE","PROJECT.CODE","DURATION.MINUTES","EFFORT.DISTANCE.KM","EFFORT.AREA.HA","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","REASON","TRIP.COMMENTS","SPECIES.COMMENTS","NSPECIES","R_AMERIC"
"2087",2675259,"URN:CornellLabOfOrnithology:EBIRD:OBS444290117","21:35.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada de Santa Izabel / BR 473","L4083258","H",-32.1608369,-52.5499678,2016-11-19,"10:00:00","obsr758808","S32636303","Traveling","P22","EBIRD",90,3,NA,4,1,"G2044209",0,1,0,NA,"","",38,0
"2088",2675261,"URN:CornellLabOfOrnithology:EBIRD:OBS440554395","58:16.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-Rio Grande do Sul-Coxilha-Unnamed Road - -28,229x-52,289","L5059856","P",-28.2292074,-52.2890995,2016-11-05,"12:19:00","obsr499705","S32377801","Traveling","P22","EBIRD",180,30,NA,1,1,"",0,1,0,NA,"<br>Enviada de eBird Android 1.3","",60,0
"2089",2675262,"URN:CornellLabOfOrnithology:EBIRD:OBS445408812","19:27.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","4","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada Balneário Municial até Recanta Herança Farroupilha","L5106527","P",-31.4563798,-53.1217074,2016-11-25,"19:00:00","obsr808434","S32724366","Incidental","P20","EBIRD",NA,NA,NA,3,0,"",0,1,0,NA,"","",34,0
"2090",2675263,"URN:CornellLabOfOrnithology:EBIRD:OBS444149349","58:17.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Rio Grande--Banhado da Marambaia","L6776025","H",-31.7943577,-52.3167658,2016-11-19,"15:50:00","obsr509078","S32626606","Traveling","P22","EBIRD",45,4,NA,4,1,"",0,1,0,NA,"Na companhia de Fabiano Rosa e Gustavo Gomes. Observações feitas de dentro do carro. Tarde ensolarada.","",36,0
"2091",2675264,"URN:CornellLabOfOrnithology:EBIRD:OBS441211578","59:06.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Lajeadinho-Boqueirão do Leão- -29,309x-52,314","L5066724","P",-29.3090361,-52.3141479,2016-11-06,"14:59:00","obsr621271","S32426231","Stationary","P21","EBIRD",3,NA,NA,1,1,"",0,1,0,NA,"Realizei observação enquanto visitava minha avó. Os avistamentos foram feitos nos arredores da casa.<br>Enviada de eBird Android 1.3","",36,0
"2092",2675266,"URN:CornellLabOfOrnithology:EBIRD:OBS443440570","36:05.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","9","F ","C1","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Capão do Leão - UFPel","L4597616","H",-31.8002778,-52.4093056,2016-11-16,"8:30:00","obsr742454","S32576721","Traveling","P22","EBIRD",120,2,NA,1,1,"",0,1,0,NA,"","",31,0
"2093",2675267,"URN:CornellLabOfOrnithology:EBIRD:OBS443050110","18:29.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","12","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Parque Marinha","L5081980","P",-30.0581719,-51.231713,2016-11-03,"17:00:00","obsr533243","S32549982","Traveling","P22","EBIRD",100,0.55,NA,1,1,"",0,1,0,NA,"sunny and warm","",27,0
"2094",2675268,"URN:CornellLabOfOrnithology:EBIRD:OBS445554783","28:10.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Home,Canoas,RS","L5108168","P",-29.9116259,-51.1705157,2016-11-22,"9:00:00","obsr431609","S32737461","Stationary","P21","EBIRD",240,NA,NA,1,1,"",0,1,0,NA,"","",19,0
"2095",2675271,"URN:CornellLabOfOrnithology:EBIRD:OBS439905656","27:43.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-State of Rio Grande do Sul-Porto Alegre - -30.052x-51.177 - Nov 1, 2016 6:52 PM","L5052702","P",-30.0518494,-51.1767536,2016-11-01,"9:37:00","obsr111997","S32329010","Traveling","P22","EBIRD",124,1.287,NA,2,1,"",1,1,0,NA,"","",25,0
"2096",2675272,"URN:CornellLabOfOrnithology:EBIRD:OBS443276183","07:51.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Horizontina","L5049679","P",-27.605861,-54.3134966,2016-11-14,"7:02:00","obsr814626","S32564776","Traveling","P22","EBIRD",10,8,NA,1,1,"",0,1,0,NA,"Da janela do ônibus, na RS 342, chegando em Horizontina","Voando, RS 342",3,0
"2097",2675275,"URN:CornellLabOfOrnithology:EBIRD:OBS442757271","06:15.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","10","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estação Experimental Agronômica da UFRGS","L5081172","P",-30.091274,-51.670502,2016-11-13,"4:45:00","obsr553794","S32533434","Traveling","P22","EBIRD",780,2,NA,1,1,"",0,1,0,NA,"Curso de Extensão sobre inventariamento de fauna","",87,0
"2098",2675276,"URN:CornellLabOfOrnithology:EBIRD:OBS444137492","11:31.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Banhado do Capão Seco, Rio Grande","L3746659","H",-31.8194714,-52.3250313,2016-11-19,"15:00:00","obsr509078","S32625880","Traveling","P22","EBIRD",50,6,NA,4,1,"",0,1,0,NA,"","",31,0
"2099",2675280,"URN:CornellLabOfOrnithology:EBIRD:OBS444339257","58:17.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","1","F ","C1","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Capão do Leão - Banhado do Canal São Gonçalo","L4791490","H",-31.8133048,-52.4158466,2016-11-19,"9:00:00","obsr742454","S32640118","Traveling","P22","EBIRD",120,2,NA,1,1,"",0,1,0,NA,"","",38,0
"2100",2675282,"URN:CornellLabOfOrnithology:EBIRD:OBS444748869","14:20.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Av. Dom Joaquim -- Pelotas","L5098705","P",-31.7344452,-52.3462915,2016-11-22,"17:45:00","obsr509078","S32670569","Traveling","P22","EBIRD",60,3,NA,1,1,"",0,1,0,NA,"","",8,0
"2101",2675284,"URN:CornellLabOfOrnithology:EBIRD:OBS444219780","49:04.0",33242,"species","Bananaquit","Coereba flaveola","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"ASA Aldeia Santuário das Aves","L5093083","H",-31.2242121,-50.9685642,2016-11-14,"16:00:00","obsr521961","S32631240","Traveling","P22","EBIRD",240,0.5,NA,1,1,"",0,1,0,NA,"","",32,0
"2102",2675286,"URN:CornellLabOfOrnithology:EBIRD:OBS445569245","35:30.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Parque Germânia","L4836598","H",-30.0254636,-51.1577082,2016-11-26,"7:00:00","obsr431609","S32738654","Traveling","P22","EBIRD",180,2,NA,12,1,"",0,1,0,NA,"","",41,0
"2103",2675287,"URN:CornellLabOfOrnithology:EBIRD:OBS444597911","56:45.0",33242,"species","Bananaquit","Coereba flaveola","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-RS-Canoas Parque Munic Getulio Vargas","L3013440","P",-29.913714,-51.169936,2016-11-21,"11:00:00","obsr431609","S32659056","Traveling","P22","EBIRD",420,1,NA,1,1,"",0,1,0,NA,"","",13,0
"2104",2675288,"URN:CornellLabOfOrnithology:EBIRD:OBS445653684","56:04.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Parque Germânia","L4836598","H",-30.0254636,-51.1577082,2016-11-26,"7:30:00","obsr814626","S32744139","Traveling","P22","EBIRD",198,0.8,NA,1,1,"",1,1,0,NA,"Junto a um grupo de 20 pessoas do COA-POA, mas esta lista traz somente os meus registros fotográficos","",16,0
"2105",2675289,"URN:CornellLabOfOrnithology:EBIRD:OBS443525499","25:05.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-RS-Canoas Parque Munic Getulio Vargas","L3013440","P",-29.913714,-51.169936,2016-11-09,"12:30:00","obsr431609","S32582897","Stationary","P21","EBIRD",60,NA,NA,1,1,"",0,1,0,NA,"","",10,0
"2106",2675290,"URN:CornellLabOfOrnithology:EBIRD:OBS444098289","20:16.0",33242,"species","Bananaquit","Coereba flaveola","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-RS-Canoas Parque Munic Getulio Vargas","L3013440","P",-29.913714,-51.169936,2016-11-19,"14:00:00","obsr431609","S32623088","Traveling","P22","EBIRD",180,1,NA,1,1,"",1,1,0,NA,"","parece um jovem",19,0
"2107",2675291,"URN:CornellLabOfOrnithology:EBIRD:OBS445557123","37:33.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Home,Canoas,RS","L5108168","P",-29.9116259,-51.1705157,2016-11-24,"10:00:00","obsr431609","S32737643","Stationary","P21","EBIRD",120,NA,NA,1,1,"",0,1,0,NA,"","",13,0
"2108",2675293,"URN:CornellLabOfOrnithology:EBIRD:OBS444217460","26:07.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"PE da Guarita","L4862438","H",-29.3554441,-49.7318029,2016-11-13,"9:50:00","obsr521961","S32631041","Traveling","P22","EBIRD",70,1,NA,2,0,"",0,1,0,NA,"","",12,0
"2109",2675304,"URN:CornellLabOfOrnithology:EBIRD:OBS440659972","02:15.0",21491,"species","Barn Swallow","Hirundo rustica","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"PN Lagoa do Peixe--Mostardas Entrance","L683785","H",-31.1137977,-50.8565712,2016-11-05,"17:00:00","obsr431534","S32384785","Traveling","P22","EBIRD_BRA",60,2,NA,2,1,"",0,1,0,NA,"Floresta + aves não aquáticas","",51,0
"2110",2675310,"URN:CornellLabOfOrnithology:EBIRD:OBS444213328","58:17.0",33051,"species","Black-and-rufous Warbling-Finch","Poospiza nigrorufa","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-Rio Grande do Sul-Não-Me-Toque - -28,511x-52,901 - 20 de nov de 2016 10:03","L5093035","P",-28.5106589,-52.9014947,2016-11-19,"23:06:00","obsr499705","S32630858","Traveling","P22","EBIRD",360,10,NA,1,1,"",0,1,0,NA,"","",75,0
"2111",2675314,"URN:CornellLabOfOrnithology:EBIRD:OBS444144318","58:17.0",33051,"species","Black-and-rufous Warbling-Finch","Poospiza nigrorufa","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Banhado do 25 / FEPAGRO -- Rio Grande","L5005689","H",-32.0036361,-52.2954798,2016-11-19,"6:00:00","obsr509078","S32626313","Traveling","P22","EBIRD",185,5,NA,4,1,"",0,1,0,NA,"Na companhia de Fabiano Rosa e Gustavo Gomes. Focamos em encontrar os veste-amarela, por isso não foram registradas tantas espécies. Manhã ensolarada, sem vento.","",34,0
"2112",2675320,"URN:CornellLabOfOrnithology:EBIRD:OBS443300427","58:17.0",33051,"species","Black-and-rufous Warbling-Finch","Poospiza nigrorufa","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Banhado do Capão Seco, Rio Grande","L3746659","H",-31.8194714,-52.3250313,2016-11-13,"14:50:00","obsr611070","S32566560","Traveling","P22","EBIRD",120,8,NA,3,1,"",1,1,0,NA,"Passarinhada com Daniel Berbare e Marcela.","",35,0
"2113",2675329,"URN:CornellLabOfOrnithology:EBIRD:OBS447576817","40:32.0",31600,"species","Grayish Baywing","Agelaioides badius","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Porto Alegre -- Parque Mascarenhas de Morais","L3625628","H",-29.9832637,-51.1883068,2016-11-26,"8:00:00","obsr508431","S32896252","Traveling","P22","EBIRD",240,40.234,NA,1,0,"",0,1,0,NA,"","",49,0
"2114",2675330,"URN:CornellLabOfOrnithology:EBIRD:OBS631023185","11:32.0",31600,"species","Grayish Baywing","Agelaioides badius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Porto Alegre -- Parque Mascarenhas de Morais","L3625628","H",-29.9832637,-51.1883068,2016-11-29,"","obsr958176","S46545125","Historical","P62","EBIRD_BRA",NA,NA,NA,3,1,"",1,1,0,NA,"A caminho de Mostardas. Na cia de minha mãe Diná Galdino e do amigo Ronaldo Garcia.","",5,0
"2115",2675331,"URN:CornellLabOfOrnithology:EBIRD:OBS444332504","19:36.0",31600,"species","Grayish Baywing","Agelaioides badius","","","15","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Porto Alegre -- Parque Mascarenhas de Morais","L3625628","H",-29.9832637,-51.1883068,2016-11-20,"13:15:00","obsr769147","S32639619","Traveling","P22","EBIRD",90,1.609,NA,1,1,"",0,1,0,NA,"Lap around the marsh at the park","",33,0
"2116",2675332,"URN:CornellLabOfOrnithology:EBIRD:OBS445563146","05:32.0",31600,"species","Grayish Baywing","Agelaioides badius","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Porto Alegre -- Parque Mascarenhas de Morais","L3625628","H",-29.9832637,-51.1883068,2016-11-25,"17:30:00","obsr431609","S32738185","Traveling","P22","EBIRD",90,3,NA,1,1,"",1,1,0,NA,"","comendo na beira do gramado do parque",16,0
"2117",2675342,"URN:CornellLabOfOrnithology:EBIRD:OBS444756048","48:50.0",31600,"species","Grayish Baywing","Agelaioides badius","","","3","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Chicó Loma","L5098768","H",-29.907255,-50.5871058,2016-11-22,"13:15:00","obsr769147","S32671123","Traveling","P22","EBIRD",105,2.414,NA,1,1,"",0,1,0,NA,"Birded while walking along a road, with pasture on one side and rice fields on the other","",38,0
"2118",2675345,"URN:CornellLabOfOrnithology:EBIRD:OBS444005678","06:16.0",31600,"species","Grayish Baywing","Agelaioides badius","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Santuário Nossa Senhora de Guadalupe","L4935900","H",-31.619215,-52.50727,2016-11-19,"7:00:00","obsr808434","S32616285","Traveling","P22","EBIRD",150,1,NA,1,1,"",0,1,0,NA,"","",35,0
"2119",2675369,"URN:CornellLabOfOrnithology:EBIRD:OBS442349695","58:07.0",21356,"species","Blue-and-white Swallow","Pygochelidon cyanoleuca","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Porto Alegre--Rua Eça de Queiroz","L5004527","H",-30.0494163,-51.1935429,2016-11-12,"8:09:00","obsr814626","S32504863","Stationary","P21","EBIRD",130,NA,NA,1,1,"",0,1,0,NA,"","",8,0
"2120",2675370,"URN:CornellLabOfOrnithology:EBIRD:OBS445560890","53:57.0",21356,"species","Blue-and-white Swallow","Pygochelidon cyanoleuca","","","4","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-RS-Canoas Parque Munic Getulio Vargas","L3013440","P",-29.913714,-51.169936,2016-11-25,"13:30:00","obsr431609","S32737987","Stationary","P21","EBIRD",270,NA,NA,1,1,"",0,1,0,NA,"","",10,0
"2121",2675372,"URN:CornellLabOfOrnithology:EBIRD:OBS443953129","25:07.0",21356,"species","Blue-and-white Swallow","Pygochelidon cyanoleuca","","","5","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-RS-Canoas Parque Munic Getulio Vargas","L3013440","P",-29.913714,-51.169936,2016-11-18,"15:00:00","obsr431609","S32612691","Stationary","P21","EBIRD",180,NA,NA,1,1,"",1,1,0,NA,"","",13,0
"2122",2675376,"URN:CornellLabOfOrnithology:EBIRD:OBS446306723","27:56.0",21356,"species","Blue-and-white Swallow","Pygochelidon cyanoleuca","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Capão do Leão - UFPel","L4597616","H",-31.8002778,-52.4093056,2016-11-30,"10:00:00","obsr742454","S32792931","Traveling","P22","EBIRD",60,1,NA,1,1,"",0,1,0,NA,"","",28,0
"2123",2675384,"URN:CornellLabOfOrnithology:EBIRD:OBS443288721","59:54.0",21356,"species","Blue-and-white Swallow","Pygochelidon cyanoleuca","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Horizontina","L5049679","P",-27.605861,-54.3134966,2016-11-14,"12:44:00","obsr814626","S32565752","Traveling","P22","EBIRD",23,4,NA,1,1,"",0,1,0,NA,"","",5,0
"2124",2675385,"URN:CornellLabOfOrnithology:EBIRD:OBS443333975","32:01.0",21356,"species","Blue-and-white Swallow","Pygochelidon cyanoleuca","","","3","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Horizontina","L5049679","P",-27.605861,-54.3134966,2016-11-14,"17:56:00","obsr814626","S32568928","Stationary","P21","EBIRD",112,NA,NA,1,1,"",0,1,0,NA,"","",3,0
"2125",2675386,"URN:CornellLabOfOrnithology:EBIRD:OBS439812004","14:27.0",21356,"species","Blue-and-white Swallow","Pygochelidon cyanoleuca","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Avenida Presidente João Goulart -- Pelotas -31,756x-52,357","L5051688","P",-31.7561549,-52.3573104,2016-11-01,"8:00:00","obsr509078","S32322655","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"<br>Enviada de eBird Android 1.3","",10,0
"2126",2675405,"URN:CornellLabOfOrnithology:EBIRD:OBS631021009","05:25.0",32530,"species","Blue-and-yellow Tanager","Pipraeidea bonariensis","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Palmares do Sul - Rod. Mario Covas","L7570655","P",-30.2876798,-50.4778433,2016-11-29,"","obsr958176","S46545012","Historical","P62","EBIRD_BRA",NA,NA,NA,4,1,"",1,1,0,NA,"A caminho de Mostardas. Na cia de minha mãe Diná Galdino e dos amigos Ronaldo Garcia e Lindemberg Caranha.","",3,0
"2127",2675411,"URN:CornellLabOfOrnithology:EBIRD:OBS443297686","20:24.0",32530,"species","Blue-and-yellow Tanager","Pipraeidea bonariensis","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Praça 20 de Setembro, Pelotas - RS","L5084087","P",-31.7654736,-52.3533377,2016-11-13,"8:00:00","obsr611070","S32566361","Traveling","P22","EBIRD",20,0.5,NA,1,1,"",0,1,0,NA,"","",7,0
"2128",2675446,"URN:CornellLabOfOrnithology:EBIRD:OBS451492850","11:51.0",14917,"species","Bearded Tachuri","Polystictus pectoralis","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Barra do Quaraí -- Estrada Pai Passo","L3752575","H",-30.2308282,-57.5102005,2016-11-22,"10:00:00","obsr334193","S33203957","Traveling","P22","EBIRD",90,8,NA,3,1,"",1,1,0,NA,"Guiado por Alejandro Olmos","",4,0
"2129",2675448,"URN:CornellLabOfOrnithology:EBIRD:OBS446863694","50:13.0",14917,"species","Bearded Tachuri","Polystictus pectoralis","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-Rio Grande do Sul-Barra do Quaraí-Unnamed Road - -30,241x-57,478","L5122364","P",-30.2410763,-57.4780271,2016-11-22,"11:13:00","obsr623195","S32839563","Stationary","P21","EBIRD",60,NA,NA,3,0,"",0,1,0,NA,"","",2,0
"2130",2675452,"URN:CornellLabOfOrnithology:EBIRD:OBS444215399","16:07.0",3716,"species","Biscutate Swift","Streptoprocne biscutata","","","30","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Ruta do Sol (Terra da areia - Aratinga)","L5093046","P",-29.4211058,-50.1667929,2016-11-12,"10:40:00","obsr521961","S32630961","Traveling","P22","EBIRD",240,40,NA,2,0,"",0,1,0,NA,"","",6,0
"2131",2675455,"URN:CornellLabOfOrnithology:EBIRD:OBS443525233","24:14.0",5576,"species","Black-bellied Plover","Pluvialis squatarola","","","18","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"CapãoNovo praia","L5086244","P",-29.690779,-49.9736148,2016-11-06,"14:00:00","obsr533243","S32582881","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"sunny but cold and very windy;","",7,0
"2132",2675459,"URN:CornellLabOfOrnithology:EBIRD:OBS444212084","47:33.0",5538,"species","Black-necked Stilt","Himantopus mexicanus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Reserva do Taim (RS 471)","L5093012","P",-32.586354,-52.564044,2016-11-10,"12:10:00","obsr521961","S32630769","Traveling","P22","EBIRD",15,15,NA,2,0,"",0,1,0,NA,"","",16,0
"2133",2675508,"URN:CornellLabOfOrnithology:EBIRD:OBS443064328","58:33.0",7277,"species","Black Vulture","Coragyps atratus","","","5","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estr. Laguna","L5082064","P",-29.6717219,-50.0278759,2016-11-06,"10:30:00","obsr533243","S32550980","Traveling","P22","EBIRD",80,7,NA,1,1,"",0,1,0,NA,"sunny","",27,0
"2134",2675532,"URN:CornellLabOfOrnithology:EBIRD:OBS444218224","35:40.0",4571,"species","Blue-tufted Starthroat","Heliomaster furcifer","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"R 101 entre Tres Cachoeiras y Terra da Areia","L5093078","P",-29.5180996,-49.9924707,2016-11-14,"","obsr521961","S32631125","Incidental","P20","EBIRD",NA,NA,NA,NA,0,"",0,1,0,NA,"","1 macho volando frente al coche.",1,0
"2135",2675534,"URN:CornellLabOfOrnithology:EBIRD:OBS446863913","51:25.0",4571,"species","Blue-tufted Starthroat","Heliomaster furcifer","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-Rio Grande do Sul-Barra do Quaraí - -30,202x-57,505 - 3 de dez de 2016 19:50","L5122368","P",-30.2022127,-57.5048536,2016-11-22,"7:20:00","obsr623195","S32839586","Stationary","P21","EBIRD",180,NA,NA,5,0,"",0,1,0,NA,"","",7,0
"2136",2675607,"URN:CornellLabOfOrnithology:EBIRD:OBS440009409","12:44.0",21409,"species","Brown-chested Martin","Progne tapera","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-State of Rio Grande do Sul-Aceguá-Rodovia Transbrasiliana - -31.725x-54.155","L5053714","P",-31.725357,-54.1550234,2016-11-01,"10:03:00","obsr119582","S32336446","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"<br />Submitted from eBird Android 1.2.5","",7,0
"2137",2675622,"URN:CornellLabOfOrnithology:EBIRD:OBS441817737","55:27.0",21409,"species","Brown-chested Martin","Progne tapera","","","8","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Praça Coronel Pedro Osório - Centro, Pelotas - RS","L5073596","P",-31.770068,-52.3409254,2016-11-10,"17:00:00","obsr611070","S32469570","Traveling","P22","EBIRD",40,1,NA,1,1,"",1,1,0,NA,"","",5,0
"2138",2675634,"URN:CornellLabOfOrnithology:EBIRD:OBS443522981","10:36.0",8052,"species","Barn Owl","Tyto alba","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Nonoai","L5086211","P",-27.3177514,-52.7661538,2016-11-11,"14:30:00","obsr431609","S32582680","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",1,1,0,NA,"Driving from Porto Alegre/RS to Chapecó/SC","Coruja estava dormindo uma palmeira,final da tarde,19:30,mas ainda com luz do dia",3,0
"2139",2675637,"URN:CornellLabOfOrnithology:EBIRD:OBS652906144","20:50.0",72,"species","Brown Tinamou","Crypturellus obsoletus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"The Marcon's house - Getúlio Vargas, Rio Grande do Sul, Brasil","L7878473","P",-27.889692,-52.225607,2016-11-22,"13:17:00","obsr604766","S48194857","Stationary","P21","EBIRD",2,NA,NA,1,1,"",1,1,0,NA,"At my backyard","Randomly showed up at my backyard. It was eating corn kernel in our bird feeder, then runned to the far end of our property and jumped to our neighbour's backyard, not being seen again.",3,0
"2140",2675645,"URN:CornellLabOfOrnithology:EBIRD:OBS442502184","21:10.0",12193,"species","Turquoise-fronted Parrot","Amazona aestiva","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Pelotas - Calçadão da Avenida Duque de Caxias","L5078489","P",-31.7656104,-52.3529541,2016-11-12,"18:00:00","obsr742454","S32515531","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"","",4,0
